Model Year,Division,Carline,Eng Displ CC,Displacement in CC,# Cyl,Transmission,City FE Combined,Highway FE Combined,City and Highway Mileage,Aspiration,Trans,Trans Desc,# Gears,Lockup Torque Converter,Drive Sys,Drive Desc,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Annual Fuel Cost,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),5 Year Fuel Costs Excess,City CO2,Hwy CO2,Comb CO2 Rounded 
2018,BMW,X2 sDrive28i,2,2000,4,Auto(S8),23,32,26,Turbocharged,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",,GP,Gasoline (Premium Unleaded Recommended),1600,1600,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,3/31/2018,23277,,Y,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1250,391,280,341
2018,BMW,M2,3,3000,6,Manual(M6),18,26,21,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),2000,2000,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,7/31/2017,22203,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,3250,496,348,430
2018,BMW,M2,3,3000,6,Auto(AM-S7),20,26,22,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1900,1900,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,7/31/2017,22204,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,2750,443,335,395
2018,BMW,330i,2,2000,4,Auto(S8),24,34,27,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/31/2017,21522,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,375,261,324
2018,BMW,330i,2,2000,4,Manual(M6),21,32,25,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/31/2017,22562,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1750,424,280,360
2018,BMW,330i xDrive,2,2000,4,Auto(S8),23,33,27,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/31/2017,21563,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,385,271,333
2018,BMW,320i,2,2000,4,Auto(S8),24,35,28,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1500,1500,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/31/2017,22206,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,Y,0W20,Y,Yes,,750,379,254,323
2018,BMW,320i,2,2000,4,Manual(M6),23,35,27,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/31/2017,22207,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,Y,0W20,Y,Yes,,1000,385,253,326
2018,BMW,320i xDrive,2,2000,4,Auto(S8),23,34,27,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/31/2017,22374,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,Y,0W20,Y,Yes,,1000,390,261,332
2018,BMW,330i xDrive Sports Wagon,2,2000,4,Auto(S8),23,33,27,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,7,Small Station Wagons,car,Derived 5-cycle label,7/31/2017,21566,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,385,271,333
2018,BMW,330i xDrive Gran Turismo,2,2000,4,Auto(S8),23,33,27,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/31/2017,21562,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,385,271,333
2018,BMW,340i,3,3000,6,Auto(S8),21,32,25,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2017,21544,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1750,414,275,352
2018,BMW,340i,3,3000,6,Manual(M6),19,29,23,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2017,21548,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,2500,457,306,389
2018,BMW,340i xDrive,3,3000,6,Auto(S8),21,31,25,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2017,21551,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1750,419,282,357
2018,BMW,340i xDrive,3,3000,6,Manual(M6),19,29,23,Turbocharged,M,Manual,6,N,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2017,21549,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,2500,455,311,390
2018,BMW,340i xDrive Gran Turismo,3,3000,6,Auto(S8),20,29,23,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,6,Large Cars,car,Derived 5-cycle label,7/31/2017,21456,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,2500,446,303,382
2018,BMW,328d,2,2000,4,Auto(S8),31,43,36,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1100,1100,,2,2,4,Compact Cars,car,Derived 5-cycle label,9/1/2017,22658,,N,N,,,N,N,,N,,N,,N,,CRDI,Common Rail Direct Diesel Injection,,,N,0W30,N,No,,,326,236,285
2018,BMW,328d xDrive,2,2000,4,Auto(S8),30,40,34,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1150,1150,,2,2,4,Compact Cars,car,Derived 5-cycle label,9/1/2017,22661,,N,N,,,N,N,,N,,N,,N,,CRDI,Common Rail Direct Diesel Injection,,,N,0W30,N,No,,,342,255,303
2018,BMW,328d xDrive Sports Wagon,2,2000,4,Auto(S8),30,40,34,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1150,1150,,2,2,7,Small Station Wagons,car,Derived 5-cycle label,9/1/2017,22660,,N,N,,,N,N,,N,,N,,N,,CRDI,Common Rail Direct Diesel Injection,,,N,0W30,N,No,,,342,255,303
2018,BMW,X3 xDrive30i,2,2000,4,Auto(S8),22,29,25,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,11/1/2017,22911,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1750,406,302,359
2018,BMW,X3 M40i,3,3000,6,Auto(S8),20,27,23,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,11/1/2017,22910,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,2500,440,326,388
2018,BMW,M3,3,3000,6,Manual(M6),17,25,20,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2100,2100,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/15/2017,21558,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,3750,510,353,439
2018,BMW,M3,3,3000,6,Auto(AM-S7),17,24,20,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),2100,2100,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,7/15/2017,21554,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,3750,513,373,450
2018,BMW,M3 CS,3,3000,6,Auto(AM-S7),16,22,19,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),2200,2200,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,4/1/2018,23237,,Y,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,4250,548,399,481
2018,BMW,430i Coupe,2,2000,4,Auto(S8),24,34,27,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,3/31/2017,21521,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,375,261,324
2018,BMW,430i Coupe,2,2000,4,Manual(M6),21,33,25,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,3/31/2017,21516,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1750,418,269,351
2018,BMW,430i xDrive Coupe,2,2000,4,Auto(S8),23,33,27,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,3/31/2017,21565,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,385,271,333
2018,BMW,430i Convertible,2,2000,4,Auto(S8),24,34,27,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,3/31/2017,21520,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,375,261,324
2018,BMW,430i xDrive Convertible,2,2000,4,Auto(S8),22,32,26,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1600,1600,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,3/31/2017,21526,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1250,400,274,343
2018,BMW,430i Gran Coupe,2,2000,4,Auto(S8),24,34,27,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,3/31/2017,21524,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,375,261,324
2018,BMW,430i xDrive Gran Coupe,2,2000,4,Auto(S8),23,33,27,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,3/31/2017,21564,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,385,271,333
2018,BMW,440i Coupe,3,3000,6,Auto(S8),21,32,25,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,4/1/2017,21545,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1750,414,275,352
2018,BMW,440i Coupe,3,3000,6,Manual(M6),19,29,23,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,8/1/2017,21547,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,2500,457,306,389
2018,BMW,440i xDrive Coupe,3,3000,6,Auto(S8),21,31,25,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,4/1/2017,21553,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1750,419,282,357
2018,BMW,440i xDrive Coupe,3,3000,6,Manual(M6),19,29,23,Turbocharged,M,Manual,6,N,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,4/1/2017,21550,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,2500,455,311,390
2018,BMW,440i Convertible,3,3000,6,Auto(S8),21,29,24,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1750,1750,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,3/31/2017,21452,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,2000,427,304,372
2018,BMW,440i xDrive Convertible,3,3000,6,Auto(S8),20,29,23,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,3/31/2017,21454,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,2500,446,303,382
2018,BMW,440i Gran Coupe,3,3000,6,Auto(S8),21,32,25,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,4/1/2017,21546,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1750,414,275,352
2018,BMW,440i xDrive Gran Coupe,3,3000,6,Auto(S8),21,31,25,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1700,1700,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,4/1/2017,21552,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1750,419,282,357
2018,BMW,X4 xDrive28i,2,2000,4,Auto(S8),20,28,23,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,4/1/2017,21495,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,Y,0W20,Y,Yes,,2500,438,318,384
2018,BMW,X4 M40i,3,3000,6,Auto(S8),18,25,21,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2000,2000,SIDI; ,2,2,31,Small SUV 4WD,,Derived 5-cycle label,4/1/2017,21494,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,3250,486,358,429
2018,BMW,M4 Coupe,3,3000,6,Manual(M6),17,25,20,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2100,2100,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,4/1/2017,21559,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,3750,510,353,439
2018,BMW,M4 Coupe,3,3000,6,Auto(AM-S7),17,24,20,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),2100,2100,SIDI; ,2,2,4,Compact Cars,car,Derived 5-cycle label,3/31/2017,21557,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,3750,513,373,450
2018,BMW,M4 Convertible,3,3000,6,Manual(M6),17,25,20,Turbocharged,M,Manual,6,N,R,"2-Wheel Drive, Rear",,GPR,Gasoline (Premium Unleaded Required),2100,2100,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,4/1/2017,21560,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,3750,525,358,450
2018,BMW,M4 Convertible,3,3000,6,Auto(AM-S7),16,22,19,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),2200,2200,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,4/1/2017,21555,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,4250,548,399,481
2018,BMW,M4 DTM Champions Edition,3,3000,6,Auto(AM-S7),17,24,20,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),2100,2100,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,7/31/2017,21556,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,3750,513,373,450
2018,BMW,530i,2,2000,4,Auto(S8),24,34,27,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,7/31/2017,21523,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,375,261,324
2018,BMW,530i xDrive,2,2000,4,Auto(S8),23,33,27,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1550,1550,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,7/31/2017,21567,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,1000,385,271,333
2018,BMW,540i,3,3000,6,Auto(S8),21,30,24,Turbocharged,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",,GP,Gasoline (Premium Unleaded Recommended),1750,1750,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,8/1/2017,22491,,Y,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,2000,426,295,367
2018,BMW,540i xDrive,3,3000,6,Auto(S8),20,29,23,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),1850,1850,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,8/1/2017,22563,,Y,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift only at inlet valves,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,2500,441,304,380
2018,BMW,540d xDrive,3,3000,6,Auto(S8),26,36,30,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1300,1300,,2,2,5,Midsize Cars,car,Derived 5-cycle label,1/1/2018,23105,,N,N,,,N,N,,N,,N,,N,,CRDI,Common Rail Direct Diesel Injection,,,N,0W30,Y,Yes,,,392,279,341
2018,BMW,M550i xDrive,4.4,4400,8,Auto(S8),16,25,19,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2200,2200,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,3/31/2017,21437,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,4250,538,353,454
2018,BMW,M5,4.4,4400,8,Auto(S8),15,21,17,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2450,2450,SIDI; ,2,2,5,Midsize Cars,car,Derived 5-cycle label,12/31/2017,23098,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,5500,602,423,521
2018,BMW,X5 xDrive 35d,3,3000,6,Auto(S8),23,29,25,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1600,1600,,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,9/1/2017,22722,,N,N,,,N,N,,N,,N,,N,,CRDI,Common Rail Direct Diesel Injection,,,N,0W30,Y,Yes,,1250,446,347,401
2018,BMW,X5 xDrive35i,3,3000,6,Auto(S8),18,24,20,Turbocharged,SA,Semi-Automatic,8,Y,A,All Wheel Drive,,GP,Gasoline (Premium Unleaded Recommended),2100,2100,SIDI; ,2,2,33,Standard SUV 4WD,,Derived 5-cycle label,9/1/2017,22729,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,GDI,Spark Ignition Direct Injection,,,N,5W30,Y,Yes,,3750,489,367,434
